Household_ID,Dietary_Preferences,Family_Size,Food_Item,Purchase_Amount,Consumption_Amount,Waste_Amount,Waste_Type,Storage_Method,Disposal_Method,Timestamp
434ebac2-40d9-4c1a-b368-05d69210b047,Pescatarian,4,Dairy,11.6,6.1,5.5,Avoidable,Refrigerated,Trash,2024-05-01
f4833bef-30ff-4f62-8982-64adafba3a4d,Pescatarian,1,Vegetables,8.55,1.67,6.88,Avoidable,Frozen,Trash,2024-03-17
e6198bdc-e366-4556-99ba-bdec37f50ced,Vegetarian,5,Fruits,4.14,3.63,0.51,Avoidable,Refrigerated,Compost,2024-06-04
ef02dbdd-ecaa-4226-8fb4-5e54aa99d7ba,Vegan,2,Dairy,18.69,11.91,6.78,Avoidable,Pantry,Feed Animals,2024-07-19
37379f37-deea-43af-bddc-0aff848f38cd,Vegetarian,6,Vegetables,6.81,1.08,5.73,Avoidable,Frozen,Trash,2024-08-19
5d7a975f-ec8c-4d10-ae45-7aba0d6589b6,Vegan,1,Meat,12.02,6.12,5.9,Avoidable,Frozen,Compost,2024-07-12
176bd8e2-80d9-4c06-98d4-d82101c0f47b,Vegan,5,Beverages,11.78,10.98,0.8,Avoidable,Pantry,Donation,2024-04-03
9b2ea528-6d18-42f4-b4ab-39e3d2d2ae76,Vegan,5,Vegetables,3.5,3.25,0.25,Avoidable,Refrigerated,Feed Animals,2024-06-22
75aa1540-e9e8-4cbb-b82c-73c8fda4c2ad,Vegetarian,3,Grains,8.9,3.18,5.72,Avoidable,Refrigerated,Trash,2024-01-04
98d5e13f-6e26-4b66-87f5-8db80c23eac5,Vegan,2,Meat,18.91,2.22,16.7,Avoidable,Frozen,Feed Animals,2024-04-19
17a9e419-6f5d-4ced-90ef-22f673179342,Omnivore,3,Beverages,15.87,3.42,12.45,Avoidable,Frozen,Feed Animals,2024-03-10
9bd4f3a1-8120-441a-8c28-3baa8cd91232,Vegetarian,3,Fruits,8.02,7.88,0.14,Avoidable,Refrigerated,Trash,2024-01-24
f2978254-a8a8-41ca-829a-db1ab1647ab8,Vegetarian,5,Vegetables,1.95,1.78,0.17,Avoidable,Refrigerated,Feed Animals,2024-09-12
1e393cd3-e0ac-4387-a58d-3c6f7dbc20b5,Vegetarian,6,Snacks,5.68,0.62,5.06,Avoidable,Refrigerated,Feed Animals,2024-02-14
d03123e1-76ee-47a2-8bd4-7f1a8618a847,Pescatarian,5,Grains,14.53,4.36,10.17,Avoidable,Frozen,Trash,2024-02-12
2ede7b6f-8cae-4f38-b6a2-7a857b1b6c7c,Pescatarian,5,Beverages,4.47,2.23,2.25,Avoidable,Pantry,Feed Animals,2024-08-22
0aef5e08-ccad-4edc-bb10-91ebf990364e,Vegan,5,Dairy,13.19,3.55,9.64,Avoidable,Refrigerated,Feed Animals,2024-07-08
60a62823-97c8-45c2-afe6-c74e7e70a0da,Vegetarian,3,Beverages,13.66,2.5,11.16,Avoidable,Frozen,Trash,2024-02-09
1954ac30-237c-4a83-bfe3-341757f40a6e,Pescatarian,6,Meat,8.93,8.48,0.44,Avoidable,Refrigerated,Donation,2024-04-09
1204d5b3-3635-4cde-a5e3-0d521bc114b6,Omnivore,5,Snacks,7.62,3.08,4.54,Avoidable,Refrigerated,Compost,2024-03-05
f9ebf580-9ee9-4bbd-a365-7ca0d28999ed,Omnivore,1,Vegetables,3.82,3.81,0.01,Avoidable,Pantry,Donation,2024-08-02
88dae655-80b5-416a-9409-8ea918056076,Omnivore,4,Dairy,16.83,4.64,12.19,Avoidable,Frozen,Trash,2024-06-04
5692f2ab-c372-40b1-ac4b-86f5c65e904d,Omnivore,1,Fruits,9.42,9.39,0.03,Avoidable,Frozen,Feed Animals,2024-06-13
4aa1b837-da93-4492-add0-9ac0824e0a3a,Omnivore,3,Meat,11.9,9.07,2.83,Avoidable,Frozen,Donation,2024-03-26
78ffe4ae-5416-46f9-8c33-55a8a052bd95,Pescatarian,4,Meat,2.67,2.67,0.01,Avoidable,Refrigerated,Donation,2024-04-14
5744637c-f23d-445a-a145-b1307a36958f,Vegan,3,Vegetables,1.42,1.18,0.25,Avoidable,Pantry,Compost,2024-04-16
4c474be9-b9ce-48d8-9b4f-88076210abac,Vegan,4,Snacks,4.03,2.39,1.64,Avoidable,Frozen,Feed Animals,2024-09-03
a5aca853-713b-4f5d-9458-a51afb63f189,Vegan,3,Beverages,10.84,2.5,8.34,Avoidable,Pantry,Trash,2024-05-05
49e734b5-00f6-44b2-90da-cea7a13d0e53,Vegan,2,Dairy,13.84,4.1,9.75,Avoidable,Refrigerated,Trash,2024-09-24
5bef7b16-8f54-4854-b6ca-5f3aaa47d84d,Pescatarian,3,Fruits,10.84,9.46,1.38,Avoidable,Pantry,Compost,2024-02-14
b2397619-08e2-498e-ac9f-c33411c0a5b7,Vegetarian,5,Grains,17.91,1.56,16.35,Avoidable,Pantry,Trash,2024-04-05
f0731438-f9dc-40b4-a852-75279db33a25,Omnivore,2,Beverages,13.9,2.25,11.66,Avoidable,Frozen,Donation,2024-01-09
34079047-4c84-4e33-99f9-87ae36a45ee1,Pescatarian,3,Fruits,1.63,1.27,0.36,Avoidable,Pantry,Trash,2024-01-16
098016b6-1357-40e3-a64b-386c77db5744,Vegan,3,Fruits,7.59,2.77,4.82,Avoidable,Refrigerated,Feed Animals,2024-04-05
c8cd2df8-08e0-4ba8-b85f-1a66e8b7710d,Vegan,5,Snacks,1.69,1.65,0.04,Avoidable,Frozen,Trash,2024-07-24
f1b29881-c758-4aeb-9946-4b1667b49c49,Pescatarian,3,Snacks,7.08,3.38,3.7,Avoidable,Refrigerated,Feed Animals,2024-03-03
1d1d4242-6ef8-4b44-b041-7ec2e212be69,Omnivore,5,Fruits,18.85,16.5,2.35,Avoidable,Refrigerated,Trash,2024-08-25
1d587fec-ba38-4fff-a963-31c9d91febdb,Omnivore,3,Vegetables,5.82,0.58,5.24,Avoidable,Pantry,Donation,2024-03-05
bccaf518-8d74-43ba-b828-b2dca018c1dc,Vegan,2,Grains,8.53,0.69,7.85,Avoidable,Refrigerated,Feed Animals,2024-01-28
428ef99f-ee56-47fb-bf64-3a696891f653,Omnivore,1,Fruits,2.49,1.58,0.92,Avoidable,Refrigerated,Donation,2024-05-08
aad0b2de-00d0-4334-a0ed-7c4453b0e217,Vegetarian,4,Fruits,1.28,0.81,0.46,Avoidable,Refrigerated,Compost,2024-08-18
5fbb6277-6392-409b-a507-c8c038401f69,Omnivore,6,Snacks,12.85,1.65,11.21,Avoidable,Pantry,Compost,2024-09-06
286826fb-e49b-48fe-be13-b3db36ba33d6,Omnivore,1,Fruits,9.0,4.83,4.17,Avoidable,Pantry,Trash,2024-04-17
517af851-1c57-4277-a6ed-482663b17b5f,Vegetarian,2,Snacks,8.16,6.71,1.46,Avoidable,Refrigerated,Donation,2024-01-17
8fe0bbac-cf77-4e23-8905-6e8e5a432424,Vegan,5,Vegetables,13.95,11.92,2.03,Avoidable,Frozen,Donation,2024-02-29
8a6eb8ef-a25b-47b9-9763-b0ea6eb8becd,Pescatarian,6,Fruits,11.15,3.4,7.76,Avoidable,Frozen,Feed Animals,2024-07-31
b04a6389-7706-43d0-b1e2-6e5a301606b1,Vegetarian,2,Grains,10.05,7.11,2.95,Avoidable,Refrigerated,Feed Animals,2024-08-16
e3bf1827-b2e5-4b70-94d5-816129734871,Pescatarian,1,Dairy,17.94,9.04,8.9,Avoidable,Frozen,Trash,2024-08-08
badf1b84-ed48-45ce-a354-d875540190c8,Vegan,4,Dairy,11.06,4.01,7.04,Avoidable,Pantry,Trash,2024-01-20
f6f2e7d9-260a-461f-a507-b1cafa0498ef,Vegan,2,Vegetables,19.69,3.65,16.04,Avoidable,Pantry,Trash,2024-02-29
dafb07f3-c560-4160-a324-07d983212ee8,Vegetarian,5,Grains,8.3,3.09,5.21,Avoidable,Pantry,Compost,2024-02-14
3d993b70-62c4-4ec3-a0f9-f6bebdcd2f33,Vegetarian,1,Snacks,2.56,2.14,0.42,Avoidable,Frozen,Donation,2024-03-02
cb30c284-d897-45c2-bdfc-8565b2e2b4a5,Pescatarian,5,Meat,19.54,2.68,16.86,Avoidable,Pantry,Trash,2024-06-01
24a225be-e027-4195-920e-d12c3296f0c8,Vegetarian,6,Vegetables,10.71,4.95,5.77,Avoidable,Pantry,Donation,2024-03-01
c84de721-35fa-4190-a561-43b368ce7a64,Pescatarian,6,Dairy,1.23,0.79,0.44,Avoidable,Pantry,Feed Animals,2024-03-25
2d20dea2-f608-40d7-b782-542f1cfe6e57,Pescatarian,6,Beverages,5.57,0.66,4.91,Avoidable,Refrigerated,Compost,2024-02-02
f5cf3de2-c591-4d59-ae3a-7e941ace87ec,Pescatarian,5,Fruits,4.34,2.14,2.2,Avoidable,Frozen,Trash,2024-01-17
0a8c8d80-e898-49a9-b03c-f4fbc9bc160b,Vegan,4,Dairy,4.86,1.46,3.4,Avoidable,Pantry,Compost,2024-07-18
23737c29-015f-4faf-93be-a07506ab474d,Vegetarian,4,Meat,7.71,5.69,2.02,Avoidable,Frozen,Feed Animals,2024-07-28
33381537-486e-448a-89b0-84e8e3e70997,Vegan,4,Meat,16.16,6.27,9.89,Avoidable,Pantry,Feed Animals,2024-01-16
007758fd-40e7-4b77-86cf-81c8d3027a6d,Omnivore,1,Fruits,19.1,16.98,2.13,Avoidable,Refrigerated,Donation,2024-02-13
94ad3ba7-faae-4817-847e-cdeff0099e6e,Pescatarian,6,Grains,15.26,10.8,4.46,Avoidable,Refrigerated,Donation,2024-08-13
7e75edce-b42f-40db-bdfe-c7489f90b80e,Vegetarian,6,Meat,4.61,1.58,3.02,Avoidable,Pantry,Donation,2024-05-10
9e842b23-7dc3-41c4-a53d-03d25e64360b,Omnivore,3,Dairy,12.89,10.77,2.12,Avoidable,Pantry,Feed Animals,2024-08-31
aaf01835-3bf4-4236-9e4a-7e3e019a4e42,Pescatarian,3,Dairy,11.17,10.3,0.87,Avoidable,Frozen,Trash,2024-09-04
9bc72ebe-758b-4a83-a57e-7f909fc4ab44,Vegan,6,Vegetables,12.85,11.89,0.96,Avoidable,Frozen,Compost,2024-08-03
a91f6b36-b04c-4b32-87ed-642ceadea6f2,Omnivore,5,Grains,12.34,10.62,1.71,Avoidable,Frozen,Trash,2024-06-19
98380f4e-ab9b-4eb8-9089-b19391f68214,Omnivore,6,Snacks,11.91,10.67,1.24,Avoidable,Frozen,Feed Animals,2024-08-09
23325df3-7406-4f36-acda-6ac05ef6d3f4,Vegan,1,Snacks,19.35,3.28,16.06,Avoidable,Refrigerated,Trash,2024-03-13
8838ac01-e662-4004-9026-4fc66e82fe1a,Vegetarian,5,Snacks,5.29,2.7,2.59,Avoidable,Pantry,Compost,2024-06-29
e85d72b5-0aa6-4159-bd26-3be794881edf,Omnivore,3,Meat,17.31,8.42,8.88,Avoidable,Pantry,Compost,2024-05-30
33bd553b-15b4-47df-9543-d8f2367d540c,Omnivore,3,Meat,6.46,4.78,1.68,Avoidable,Pantry,Compost,2024-01-02
8cad352a-12ae-4ca0-b318-28b820982306,Omnivore,3,Meat,6.61,3.93,2.68,Avoidable,Pantry,Donation,2024-02-16
97d9969d-0760-4ee2-adb5-3a02a6a932f2,Vegetarian,2,Meat,4.5,0.84,3.66,Avoidable,Pantry,Trash,2024-07-26
9ddcb454-95b2-4d1e-97c0-e27173006da1,Vegan,6,Snacks,19.21,0.78,18.43,Avoidable,Frozen,Donation,2024-04-18
eb45a490-ab86-4771-8f98-4a13c47c4021,Vegetarian,4,Beverages,9.81,1.02,8.8,Avoidable,Frozen,Trash,2024-01-06
4293a888-482d-496e-a024-f3e958a3a047,Vegetarian,5,Dairy,16.81,10.51,6.3,Avoidable,Frozen,Feed Animals,2024-05-06
dbfcca65-104f-48a2-b16f-fa04e17945d1,Omnivore,3,Beverages,11.67,10.75,0.92,Avoidable,Frozen,Feed Animals,2024-07-27
8587d7e1-f809-4ae4-8073-760ccc736c9c,Vegetarian,4,Meat,6.9,3.38,3.52,Avoidable,Refrigerated,Donation,2024-05-28
3cd0284c-4348-4832-9a4c-6eb73748c0ca,Pescatarian,1,Fruits,17.35,1.04,16.31,Avoidable,Pantry,Donation,2024-09-13
587aaa93-7598-436b-82f7-8b64c3b546bb,Omnivore,1,Snacks,10.32,3.59,6.73,Avoidable,Frozen,Feed Animals,2024-04-10
a705662e-f890-4b5a-8d8b-37f90cac03ad,Vegetarian,1,Snacks,14.6,10.94,3.66,Avoidable,Refrigerated,Trash,2024-09-22
3fa59476-6ad4-4633-98d1-70d6c1bbfa12,Vegan,1,Meat,17.82,11.31,6.51,Avoidable,Refrigerated,Trash,2024-02-28
82556a5e-3196-4bab-9d6d-392f594843ef,Pescatarian,1,Beverages,13.36,3.56,9.8,Avoidable,Frozen,Feed Animals,2024-04-09
9b2c15e3-9561-49f6-a6dc-149fbd06e2e5,Vegan,2,Grains,6.16,1.61,4.55,Avoidable,Frozen,Donation,2024-01-03
6fba8ce4-1a7f-4426-b43d-fa2085d1e7aa,Omnivore,1,Snacks,17.8,9.06,8.74,Avoidable,Frozen,Feed Animals,2024-07-25
2460da7a-bbb3-400b-bed0-68b8d3f0757e,Vegan,4,Beverages,15.57,4.43,11.15,Avoidable,Pantry,Donation,2024-01-24
b283262a-221a-4bfc-a72a-46e247b29256,Pescatarian,1,Vegetables,6.22,3.38,2.84,Avoidable,Frozen,Feed Animals,2024-01-09
2d78a6f4-895c-4a46-a487-bdd0d4a0ed61,Pescatarian,5,Grains,12.1,3.84,8.26,Avoidable,Refrigerated,Feed Animals,2024-03-31
6ec67870-a845-4ae2-9818-4c2eafd92288,Pescatarian,2,Grains,12.67,9.98,2.69,Avoidable,Pantry,Donation,2024-08-27
eaf08e08-e03b-4b1d-aba1-1e9304aa0b05,Pescatarian,2,Meat,15.6,10.48,5.12,Avoidable,Pantry,Feed Animals,2024-02-19
14efb672-10bc-4279-8e90-f073c3353a38,Omnivore,4,Snacks,2.55,1.8,0.76,Avoidable,Refrigerated,Compost,2024-05-17
767f9a78-b73c-4a6c-966b-cbbdaf183d0d,Vegan,5,Grains,10.88,5.64,5.23,Avoidable,Pantry,Trash,2024-08-02
a7813754-5a83-45af-9273-73265bd5bd21,Pescatarian,1,Vegetables,10.66,5.33,5.33,Avoidable,Pantry,Feed Animals,2024-03-03
9c5daa81-dbb6-4ee6-b873-304a1818ee2e,Vegan,2,Snacks,6.32,3.4,2.92,Avoidable,Frozen,Donation,2024-06-15
8170d996-1ddb-47a0-833a-8eab104bf274,Vegan,1,Meat,14.71,11.5,3.21,Avoidable,Frozen,Trash,2024-06-15
dc76660b-7df1-4885-862f-bd60ef0ffdac,Vegan,3,Snacks,10.78,4.56,6.22,Avoidable,Refrigerated,Compost,2024-07-26
0d1d420f-842d-4130-a454-7b9be418c13c,Omnivore,3,Snacks,13.86,8.77,5.09,Avoidable,Frozen,Compost,2024-03-23
42066efa-2bf0-4258-bd5a-fae9773c4c7f,Vegetarian,5,Beverages,13.07,4.57,8.5,Avoidable,Pantry,Donation,2024-09-12
cac63076-e6b9-428d-bfdf-5acf551283d3,Omnivore,1,Vegetables,8.27,8.19,0.07,Avoidable,Refrigerated,Trash,2024-05-16
7b87159a-ac36-4210-9c77-98326931f1ce,Pescatarian,1,Snacks,11.31,8.57,2.74,Avoidable,Pantry,Trash,2024-06-26
50bfb2e2-2c40-4e93-8337-9bd585036aef,Vegan,1,Meat,14.0,2.97,11.03,Avoidable,Pantry,Donation,2024-01-23
1631c8f1-9740-482f-a52a-f05ad9e338de,Omnivore,4,Meat,2.01,0.88,1.12,Avoidable,Refrigerated,Trash,2024-08-31
1ccc9729-6673-424a-bd86-67138f876ec5,Vegan,3,Snacks,17.71,0.87,16.84,Avoidable,Frozen,Compost,2024-01-21
52c53b4e-6a99-4fd6-921b-b4b1a4522945,Vegetarian,3,Snacks,8.41,0.97,7.45,Avoidable,Frozen,Trash,2024-02-20
881f4979-7f90-4403-8551-29e47ff9b069,Vegan,6,Snacks,3.36,0.63,2.73,Avoidable,Pantry,Trash,2024-04-29
9d407d4a-d75a-4d44-b04e-b9237fd57b42,Vegan,6,Snacks,9.13,3.58,5.55,Avoidable,Refrigerated,Feed Animals,2024-03-16
e5956dd1-9e8b-49aa-880b-eb51205dcc0d,Vegetarian,6,Grains,14.51,12.19,2.32,Avoidable,Frozen,Compost,2024-02-19
a8da300a-178d-4df5-b966-5ae3ebf06496,Vegan,6,Fruits,8.34,5.14,3.2,Avoidable,Refrigerated,Trash,2024-04-07
2690daa0-8fb0-4a78-9411-c5266a21377f,Omnivore,5,Snacks,18.75,0.53,18.22,Avoidable,Frozen,Donation,2024-09-08
0f1b7bf8-67a6-4d74-9dfc-256cd94d5027,Omnivore,6,Meat,16.9,6.21,10.69,Avoidable,Refrigerated,Feed Animals,2024-01-23
f7ec8610-e386-42bb-9c82-d8438c40a05b,Vegan,1,Beverages,13.85,7.91,5.94,Avoidable,Pantry,Donation,2024-07-17
5783e8a1-9954-4caa-83c9-16e9513358a5,Vegan,4,Snacks,6.21,4.67,1.54,Avoidable,Frozen,Trash,2024-06-28
2338dcc0-fdc0-477d-865c-e5b0eac6716f,Vegetarian,2,Grains,13.36,4.96,8.4,Avoidable,Refrigerated,Trash,2024-05-14
280c762f-eb13-4ed1-a168-e16b5065b896,Omnivore,4,Fruits,11.63,7.89,3.75,Avoidable,Frozen,Feed Animals,2024-02-05
cd07a2b4-85bc-4716-92b3-ceb48e49d99d,Vegan,2,Dairy,7.51,4.35,3.16,Avoidable,Pantry,Compost,2024-09-15
a07834e8-94d5-45c4-8d5f-6a4107b94f20,Vegan,6,Meat,15.1,10.19,4.91,Avoidable,Pantry,Donation,2024-05-25
f5b01aae-11d3-4be2-860d-15b5a48baa80,Vegetarian,6,Snacks,13.26,0.93,12.33,Avoidable,Pantry,Compost,2024-08-22
745cd6b2-0d43-4d6b-adce-017b586ec2f5,Omnivore,2,Grains,1.09,0.9,0.19,Avoidable,Refrigerated,Feed Animals,2024-09-04
9079a5d6-a6ce-4a30-ac21-c4bfffcc94f7,Pescatarian,2,Meat,10.47,3.56,6.91,Avoidable,Refrigerated,Compost,2024-08-08
8c971640-aa2c-438d-984a-24e629226afd,Vegan,3,Beverages,11.75,7.39,4.36,Avoidable,Refrigerated,Feed Animals,2024-02-23
5e55c7b0-3cc6-4d7f-84d9-c7a95a41537f,Vegan,2,Snacks,1.38,0.56,0.82,Avoidable,Pantry,Donation,2024-04-28
69746f00-bf2a-45d9-b675-2054f7cefcec,Vegetarian,2,Meat,12.4,8.04,4.36,Avoidable,Frozen,Donation,2024-08-18
19d4064d-95c4-4662-9a86-0d38c7939917,Omnivore,4,Fruits,17.55,16.78,0.78,Avoidable,Refrigerated,Trash,2024-08-20
578c8a38-58c4-4967-9b23-b2a58366f9a9,Omnivore,4,Dairy,7.29,1.16,6.13,Avoidable,Frozen,Compost,2024-01-27
6bdf31ba-fe06-4ffa-a5b6-4e3d4df33c08,Omnivore,1,Meat,3.27,1.57,1.7,Avoidable,Pantry,Feed Animals,2024-01-12
dbcd164e-c547-4bf5-b554-643297690e18,Pescatarian,5,Dairy,11.99,1.64,10.35,Avoidable,Pantry,Feed Animals,2024-05-16
8f92f696-af4e-4dd4-85c1-bd182ced54c9,Vegan,1,Snacks,19.41,5.34,14.07,Avoidable,Refrigerated,Donation,2024-07-13
a000aad9-4c11-4eb8-9802-bca41b8e5583,Omnivore,4,Dairy,17.47,13.95,3.52,Avoidable,Frozen,Feed Animals,2024-03-29
403bfd0f-1de3-436e-873a-63fbba9fb4c9,Vegan,1,Dairy,3.42,2.64,0.78,Avoidable,Pantry,Compost,2024-03-13
a148d479-716d-4e89-99a4-ff1643ccc1f7,Vegetarian,4,Vegetables,8.91,8.79,0.12,Avoidable,Pantry,Trash,2024-02-18
9f4dca83-9373-46f4-ae6d-609431e1ef8d,Vegan,3,Dairy,12.85,4.86,7.99,Avoidable,Pantry,Feed Animals,2024-07-25
a252ca3e-7c1f-40f7-a393-be21a980753e,Pescatarian,4,Dairy,9.0,2.6,6.4,Avoidable,Frozen,Feed Animals,2024-07-29
8dfa6c85-9d34-4131-a463-244ecdf7945c,Omnivore,6,Meat,3.43,2.15,1.28,Avoidable,Refrigerated,Compost,2024-05-10
a1990c1c-3c82-43f4-a0e0-8ad38c865f03,Pescatarian,4,Beverages,15.84,6.2,9.64,Avoidable,Refrigerated,Donation,2024-05-02
23919139-2ea7-47f3-aab9-4d34ed24dfd7,Pescatarian,6,Dairy,15.62,6.32,9.3,Avoidable,Pantry,Feed Animals,2024-04-01
b8f75986-4879-460f-8d73-3cb833ba55b9,Pescatarian,2,Snacks,14.69,6.16,8.54,Avoidable,Frozen,Trash,2024-07-29
93aa795a-28e4-425c-8e68-8a6bc10f9004,Vegan,2,Vegetables,16.23,8.76,7.47,Avoidable,Pantry,Feed Animals,2024-06-06
bc244cce-b28b-48fc-a3ff-bc63d1cc2d24,Vegetarian,2,Snacks,6.29,2.02,4.27,Avoidable,Refrigerated,Compost,2024-07-06
ade6acf3-ffef-4200-9354-ccc15dc80e40,Omnivore,5,Dairy,14.61,5.56,9.06,Avoidable,Pantry,Trash,2024-06-01
6379ed06-9121-4fbe-a560-705a8f666f20,Omnivore,2,Snacks,12.32,3.11,9.21,Avoidable,Refrigerated,Compost,2024-04-11
6e8b8f87-b099-49a8-abcc-8894aa91835e,Omnivore,4,Fruits,14.33,6.17,8.17,Avoidable,Frozen,Donation,2024-04-17
dcae47de-8a52-48fe-9df5-7ef7ff50cc08,Omnivore,1,Vegetables,4.59,1.82,2.77,Avoidable,Frozen,Feed Animals,2024-09-08
c5ee2675-ac78-4cb7-8b68-868a9fd7419d,Vegan,2,Dairy,9.68,8.7,0.99,Avoidable,Frozen,Donation,2024-03-07
31553c4a-544a-4bbd-9985-5a3a687538d2,Pescatarian,3,Meat,10.34,9.47,0.87,Avoidable,Frozen,Donation,2024-03-28
7febbeee-61f4-4245-a79d-3e10f3106517,Vegetarian,1,Vegetables,1.61,1.36,0.25,Avoidable,Refrigerated,Compost,2024-03-26
ec4eecc6-7dcc-4b7f-a6eb-40094c98b473,Vegan,6,Dairy,13.59,1.15,12.44,Avoidable,Refrigerated,Donation,2024-06-16
921e8475-7e59-4e1c-82cc-3e5fcdcdc396,Pescatarian,6,Vegetables,4.47,3.94,0.53,Avoidable,Refrigerated,Donation,2024-01-09
22c2398d-51cc-4567-9d7d-b5f44c9a6bdb,Vegan,1,Dairy,9.89,6.34,3.54,Avoidable,Frozen,Compost,2024-09-09
ccf28dd5-2a74-414c-bec7-c6f57d408b63,Vegan,6,Dairy,7.42,0.88,6.54,Avoidable,Frozen,Feed Animals,2024-05-06
2fc75d56-3f50-4198-b051-55a3c977f09e,Omnivore,6,Fruits,12.73,0.53,12.2,Avoidable,Refrigerated,Trash,2024-03-26
93c8a295-fac0-4f93-b205-e261a18cce27,Vegan,6,Grains,7.55,7.47,0.08,Avoidable,Refrigerated,Feed Animals,2024-07-10
deb6dbbb-ccb7-4958-ad37-a05f07c29091,Omnivore,4,Vegetables,9.8,1.37,8.42,Avoidable,Frozen,Trash,2024-07-18
1df52786-c142-409e-8eb1-fa12cb6dc90f,Vegetarian,2,Vegetables,4.8,3.62,1.18,Avoidable,Pantry,Trash,2024-06-06
48e8f742-7c9c-4a37-8fe6-025d625ccf40,Vegan,5,Dairy,13.01,11.87,1.14,Avoidable,Frozen,Compost,2024-06-08
67e82575-e131-4005-995a-5b30dbe410c6,Pescatarian,2,Vegetables,18.4,14.48,3.91,Avoidable,Refrigerated,Donation,2024-02-01
814199ea-86f4-423c-90e9-ba32845e5292,Vegetarian,5,Beverages,1.72,1.29,0.43,Avoidable,Frozen,Donation,2024-01-22
bc74af9d-19d7-4476-b57a-bf13e1f7ecdd,Pescatarian,4,Grains,3.84,1.51,2.33,Avoidable,Frozen,Feed Animals,2024-09-11
2beca9da-f75a-4be3-9a8d-851b90808b61,Vegetarian,5,Snacks,8.69,1.6,7.09,Avoidable,Pantry,Feed Animals,2024-03-28
6912c057-1f1a-40df-acf5-4299077c7f2e,Vegetarian,6,Beverages,15.68,8.66,7.02,Avoidable,Frozen,Compost,2024-05-21
5350cf8e-6ca0-4f34-85c5-703cfcbc74eb,Vegetarian,1,Beverages,5.87,2.74,3.13,Avoidable,Refrigerated,Trash,2024-08-23
d29fbfbf-78e0-4151-92c9-a7a6c6977b46,Omnivore,6,Meat,6.38,5.5,0.88,Avoidable,Frozen,Compost,2024-07-20
2d1291e9-ee1f-462f-9352-bd3796b70a44,Pescatarian,6,Snacks,10.64,4.56,6.08,Avoidable,Refrigerated,Trash,2024-05-05
4cbb15b8-34fa-4386-a922-c872cfe8d3a1,Pescatarian,4,Beverages,1.52,0.6,0.92,Avoidable,Frozen,Donation,2024-03-14
cf56b4f3-f9c3-4ff4-9ef7-913e2ccf9ea9,Omnivore,4,Vegetables,12.97,8.02,4.95,Avoidable,Frozen,Trash,2024-05-11
4d31d266-d4f7-4e09-ae23-b698a3e70ba0,Pescatarian,3,Fruits,10.13,5.68,4.44,Avoidable,Refrigerated,Compost,2024-01-15
94f43776-1a5e-49a7-a090-ef70d08d1a15,Vegan,2,Fruits,19.05,11.95,7.1,Avoidable,Frozen,Compost,2024-06-27
5b775aa5-1f0b-4c02-9822-3d0dd4142a77,Vegetarian,5,Fruits,9.5,9.15,0.35,Avoidable,Pantry,Trash,2024-01-19
99c92db5-8587-4107-bfed-e38c1abd7f4f,Vegetarian,1,Beverages,1.6,0.95,0.65,Avoidable,Frozen,Feed Animals,2024-03-15
f7ad3a51-b1e2-4186-9936-bfd55ab4824c,Vegan,1,Snacks,19.38,5.9,13.48,Avoidable,Pantry,Trash,2024-02-26
d689ae21-b7ce-46e8-8b31-4eec818f8cc4,Vegetarian,2,Fruits,17.02,10.85,6.17,Avoidable,Frozen,Feed Animals,2024-07-16
5520341f-1c7b-490c-8d1c-e29458239dc6,Vegan,6,Grains,6.84,1.27,5.56,Avoidable,Frozen,Donation,2024-05-09
0c12902e-3952-4838-aff3-96baaa68cd0a,Vegetarian,6,Dairy,10.24,2.74,7.5,Avoidable,Frozen,Feed Animals,2024-09-07
7f5d4b07-65fe-4665-8fb6-6330f9ced887,Vegan,6,Fruits,9.55,6.23,3.32,Avoidable,Frozen,Feed Animals,2024-06-18
0b6f3394-262c-47a8-8209-bc22138ed599,Omnivore,6,Meat,1.88,1.45,0.43,Avoidable,Refrigerated,Compost,2024-03-18
6e815aa4-e45b-4d4c-91c5-1484839cfa0e,Vegetarian,6,Meat,5.07,1.52,3.56,Avoidable,Frozen,Compost,2024-09-19
2b63dbe7-c5f5-4cb3-a036-b896f536966e,Omnivore,6,Beverages,10.43,7.42,3.01,Avoidable,Frozen,Donation,2024-01-18
7d9c7171-5172-42a3-8a39-dc68d340f8fa,Vegetarian,6,Meat,2.3,1.46,0.84,Avoidable,Frozen,Feed Animals,2024-06-22
a4021ea1-1ae7-4230-ac81-6d268e07b44a,Vegetarian,3,Grains,10.5,1.27,9.22,Avoidable,Pantry,Trash,2024-01-27
1294a4d3-bb84-40ed-9fc4-70b7b1a002fc,Omnivore,1,Fruits,13.66,12.72,0.93,Avoidable,Pantry,Compost,2024-08-20
42df88ac-8fdb-435c-8a7f-e4076de57703,Omnivore,1,Dairy,1.96,0.5,1.46,Avoidable,Refrigerated,Feed Animals,2024-01-30
2458cb87-0dc9-4bf8-aad1-6705bb3a6c71,Pescatarian,6,Beverages,7.3,1.47,5.83,Avoidable,Pantry,Feed Animals,2024-07-13
60c70110-c689-4fb4-9eb0-77b9c5bf0f75,Vegan,5,Snacks,12.71,8.8,3.91,Avoidable,Frozen,Donation,2024-05-30
